10 737
-1.0 1.0 2.059424 2.221664 1.365552 -0.130332 -0.392301 -0.781771 0.430308 -0.618304 -1.000000
-1.0 1.0 -4.386630 0.661519 2.883709 1.320294 3.322904 -0.165410 -4.628127 -1.613501 1.000000
-1.0 1.0 1.151791 1.819589 0.496427 -1.971546 -4.585915 -3.284213 4.305572 5.166161 -1.000000
-1.0 1.0 -1.949072 3.548785 5.945806 0.288950 -4.709120 -0.662974 5.704957 0.508688 1.000000
-1.0 1.0 -0.256069 2.196080 -0.323706 -2.041702 -0.590174 3.360394 -1.104678 -2.743516 -1.000000
-1.0 1.0 -3.877334 -1.587653 1.871988 5.988127 3.054143 -4.912230 -1.799164 3.808590 1.000000
-1.0 1.0 -1.951999 -3.438935 0.484643 3.415920 1.445384 -1.784091 -1.044511 0.120903 -1.000000
-1.0 1.0 -3.469351 -0.898531 0.390783 3.114714 4.144122 -0.701062 -3.557609 -1.965074 1.000000
-1.0 1.0 2.288854 -2.679525 -3.854880 -1.185113 1.832214 1.991294 2.111176 -2.707099 -1.000000
-1.0 1.0 -3.001594 1.817332 4.425116 -0.266115 -2.376084 -0.157806 0.133107 0.108095 1.000000
-1.0 1.0 -1.145313 -2.343318 3.564362 4.522709 1.784014 -2.131218 -6.937816 -6.281080 -1.000000
-1.0 1.0 -10.977365 -1.811294 7.603156 3.308308 0.626486 0.040988 0.689504 -3.672032 1.000000
-1.0 1.0 1.559590 2.497588 -0.732140 -2.716704 -1.646366 0.277432 1.162405 0.045845 -1.000000
-1.0 1.0 -0.712723 0.890642 3.316998 2.447746 0.287646 -4.140840 -3.258924 1.475020 1.000000
-1.0 1.0 -2.857440 -0.017469 1.081545 -1.950939 1.686486 2.506733 -2.290213 -6.854899 -1.000000
-1.0 1.0 -2.052891 1.891095 2.021059 1.266546 0.425071 -1.389140 -0.621095 1.262507 1.000000
-1.0 1.0 -0.535140 0.479888 2.936670 1.692727 -1.740388 1.049518 1.695831 -2.274505 -1.000000
-1.0 1.0 -5.072843 -2.918256 3.994164 5.663047 0.855310 -4.462621 -3.305225 1.564901 1.000000
-1.0 1.0 -3.995429 -0.382171 2.124652 1.749218 -0.518122 0.287659 -0.619755 -1.760932 -1.000000
-1.0 1.0 0.370047 -0.227673 1.320037 0.593624 -3.343516 -3.632865 1.636125 3.638198 1.000000
-1.0 1.0 4.175008 -1.623691 -3.409819 0.696921 1.783472 0.452202 0.468755 -3.223526 -1.000000
-1.0 1.0 -5.999030 2.281679 5.219531 0.677003 -0.134718 -1.232468 -1.158346 0.704206 1.000000
-1.0 1.0 1.826851 -0.655895 -4.547794 -2.834788 1.875430 5.009429 1.579032 -0.345708 -1.000000
-1.0 1.0 -0.618933 4.514083 3.203624 -0.073196 -2.881812 -0.166218 0.256573 -0.678521 1.000000
-1.0 1.0 1.652690 1.677221 0.368458 -2.406114 1.797741 5.071857 1.180025 -4.097563 -1.000000
-1.0 1.0 -4.411539 -4.512640 1.549179 4.689967 2.764291 -1.511585 -3.373755 1.286422 1.000000
-1.0 1.0 1.081227 0.519616 0.124061 1.582089 -0.479745 -1.852231 -0.624019 -1.335307 -1.000000
-1.0 1.0 -4.257865 3.143740 2.536677 1.723066 0.494507 -1.971944 -2.497833 1.156183 1.000000
-1.0 1.0 -1.364449 -2.532276 -1.098420 -1.459035 -1.375574 1.221130 2.455789 -0.024284 -1.000000
-1.0 1.0 4.610913 -1.835979 -3.264070 2.730854 0.925850 -2.539089 -3.973988 0.179328 1.000000
-1.0 1.0 -2.249908 1.158391 2.485673 -0.105442 -2.753827 -1.275870 3.240849 4.905232 -1.000000
-1.0 1.0 -8.003349 -2.206454 3.110004 4.928049 1.822668 -1.095352 -3.476196 -1.404778 1.000000
-1.0 1.0 2.676401 0.978891 -1.294920 -1.579329 -0.456446 -0.051010 -1.342061 -1.904701 -1.000000
-1.0 1.0 -5.707961 -0.213502 4.137346 3.021056 -2.819616 -1.382544 0.097321 -0.275619 1.000000
-1.0 1.0 -2.247033 -0.497749 2.355261 2.980437 -1.400772 -0.251690 -2.585494 -2.843208 -1.000000
-1.0 1.0 -8.202312 0.035814 9.578819 4.424297 -5.010251 -4.074195 3.024536 4.801329 1.000000
-1.0 1.0 0.952225 -6.752568 -4.340218 0.104056 2.872360 1.690884 0.534743 0.213246 -1.000000
-1.0 1.0 -0.344504 -2.878527 -0.788269 0.235054 2.088130 1.139907 -1.436649 -0.764288 1.000000
-1.0 1.0 -3.292837 2.107635 7.638824 2.084110 -7.947588 -4.990716 0.909338 0.768899 -1.000000
-1.0 1.0 -5.353981 -2.913265 2.195102 5.589520 1.920941 -3.369436 -0.912094 0.729260 1.000000
-1.0 1.0 -3.521648 -0.284822 1.160586 3.460829 0.112244 -1.926275 1.258211 2.606249 -1.000000
-1.0 1.0 -1.180122 -1.538752 2.336547 3.033589 0.500818 -4.016404 -2.826629 0.835855 1.000000
-1.0 1.0 1.518669 2.220308 2.587506 1.221411 -3.609559 -4.910159 2.099156 3.826974 -1.000000
-1.0 1.0 -1.934962 -4.594978 1.811177 4.549560 -1.955571 -5.136419 -1.446790 0.851833 1.000000
-1.0 1.0 -1.595368 -0.312358 -0.213835 -1.547875 1.482297 3.484724 0.965171 -4.364522 -1.000000
-1.0 1.0 -2.713825 -4.182691 1.572008 2.345688 0.740681 -0.941616 0.138401 1.089880 1.000000
-1.0 1.0 -1.422618 0.986844 0.131705 1.457541 0.790681 -2.023623 -1.220760 -0.083739 -1.000000
-1.0 1.0 -3.372318 -4.123334 4.113681 4.188381 -2.206665 -3.149919 -1.063900 -0.308420 1.000000
-1.0 1.0 0.766503 0.563126 -0.485615 -1.775592 -0.474926 0.034225 -0.540654 1.664129 -1.000000
-1.0 1.0 0.860736 1.827460 1.574776 3.514188 1.484761 -2.037898 -2.783780 1.191912 1.000000
-1.0 1.0 1.018067 1.799205 -1.556027 -3.171295 -4.246596 4.456190 9.924476 1.416167 -1.000000
-1.0 1.0 -2.428145 -3.109539 1.131677 2.838272 2.605853 -0.359104 -4.124259 -3.416654 1.000000
-1.0 1.0 -2.134728 -1.849397 1.094645 1.410406 -0.031662 1.499101 2.633758 1.747057 -1.000000
-1.0 1.0 -0.650555 -1.321376 4.742836 4.364342 -2.314079 -3.547944 -0.555756 -0.658666 1.000000
-1.0 1.0 0.237081 -8.741879 -0.423919 6.265244 3.338048 -6.024915 -8.402285 0.276317 -1.000000
-1.0 1.0 -1.255719 -1.568012 1.079655 0.083391 -1.871939 -3.291970 -0.650725 1.670077 1.000000
-1.0 1.0 -1.344401 -2.168187 -0.092880 1.593314 3.056570 2.635711 -0.033299 -4.483776 -1.000000
-1.0 1.0 -0.864172 -0.010132 2.206757 1.063050 -2.295520 -1.709461 0.161539 1.448770 1.000000
-1.0 1.0 -1.743769 5.196917 3.998768 -1.203125 -3.483455 1.921161 -0.725600 -3.858949 -1.000000
-1.0 1.0 -6.346278 0.678394 5.832314 3.723865 -1.271867 -1.912855 1.153008 -1.376551 1.000000
-1.0 1.0 4.933356 0.636205 -6.750884 -4.469120 2.565026 5.847548 1.174311 -1.107638 -1.000000
-1.0 1.0 -1.956272 1.590447 2.617647 -1.506367 -1.700374 1.516149 0.558504 -2.381456 1.000000
-1.0 1.0 -2.117456 -2.507610 -2.695686 -0.598842 1.397265 -0.377236 2.665079 2.318733 -1.000000
-1.0 1.0 -5.145457 1.623605 2.656108 0.115526 -2.971523 -0.608003 1.004902 3.151384 1.000000
-1.0 1.0 3.933331 -0.323638 -3.404837 -1.024254 0.232440 1.890912 1.303841 -4.043336 -1.000000
-1.0 1.0 -2.880990 -4.435201 1.844142 5.333218 2.499133 -2.010661 -0.841567 -0.704946 1.000000
-1.0 1.0 2.962133 3.389736 -0.252430 -4.806612 -3.288774 2.359599 4.279840 0.110416 -1.000000
-1.0 1.0 -2.872352 4.667882 4.742957 2.012967 -0.857847 -3.139984 -2.528283 0.379550 1.000000
-1.0 1.0 -0.569039 -0.252390 1.280871 2.799763 -0.320210 -4.385402 -3.875344 -1.956034 -1.000000
-1.0 1.0 -1.740511 0.395304 -0.235560 2.074329 1.977960 0.048221 0.212550 1.972666 1.000000
-1.0 1.0 2.266445 -4.255396 -4.893424 2.310423 3.609850 0.424719 -0.082620 -0.675602 -1.000000
-1.0 1.0 -5.309480 -0.693996 2.250046 -0.931299 2.303359 0.258540 -2.814120 0.887196 1.000000
-1.0 1.0 0.280509 -0.446627 -2.389451 -1.040773 1.726162 1.430070 -0.615358 -1.620334 -1.000000
-1.0 1.0 -0.397211 1.817246 3.681100 1.767091 -1.944281 -2.524026 -2.166506 -1.282965 1.000000
-1.0 1.0 1.639399 -0.380124 -4.079797 -4.273153 2.480713 3.873837 2.901118 -1.270346 -1.000000
-1.0 1.0 -4.445710 -2.988952 4.189948 5.466357 4.748248 1.968440 -3.901904 -8.089614 1.000000
-1.0 1.0 1.469912 -0.308887 -1.645179 -3.768039 2.013590 6.778198 1.663842 -3.774332 -1.000000
-1.0 1.0 -6.650463 -0.228782 7.300702 5.396271 -2.622908 -5.722173 1.879073 5.435768 1.000000
-1.0 1.0 -1.262943 0.725690 2.185713 2.372707 -0.586085 0.058093 0.750800 0.277758 -1.000000
-1.0 1.0 -1.549514 1.016860 2.877160 2.594923 -1.132268 -2.541130 0.693271 0.637095 1.000000
-1.0 1.0 -0.230479 -0.340955 -1.654050 -0.190994 0.932771 0.958621 2.570089 -0.800396 -1.000000
-1.0 1.0 -2.120005 -1.083613 0.723983 -0.700897 -0.405473 1.476162 1.392587 -2.126811 1.000000
-1.0 1.0 0.319601 -0.745001 -2.157091 -1.548850 -0.343799 3.632953 3.133235 -0.241854 -1.000000
-1.0 1.0 -2.009913 4.696033 7.086081 0.871622 -4.589056 -2.277608 3.685598 3.258561 1.000000
-1.0 1.0 1.331924 1.603189 1.823234 1.483725 -1.128067 -3.631606 -1.102390 1.379223 -1.000000
-1.0 1.0 -0.899309 4.759484 5.333808 -0.453682 -1.877961 -0.613138 1.236669 2.538098 1.000000
-1.0 1.0 2.426802 -1.052321 0.319931 -1.135878 -1.882964 -0.065558 1.193964 1.619585 -1.000000
-1.0 1.0 -6.818123 -2.250222 5.619136 3.029026 -2.740933 -2.008240 1.242155 0.485323 1.000000
-1.0 1.0 -2.049976 -3.606784 -0.505535 1.036663 0.895101 -0.291324 0.706444 2.901862 -1.000000
-1.0 1.0 -2.470248 2.472855 5.263979 0.324968 -1.470808 -1.682987 3.161341 2.358291 1.000000
-1.0 1.0 0.646830 -1.353076 -1.219387 1.444073 0.423298 -1.540541 0.277014 -0.715893 -1.000000
-1.0 1.0 -2.307402 0.835039 1.684351 4.283411 2.107597 -1.308952 -2.298198 0.110182 1.000000
-1.0 1.0 -0.969372 -0.319189 0.063084 0.369153 0.641788 0.208714 -1.960943 -3.350016 -1.000000
-1.0 1.0 -0.964340 -0.535764 0.624881 2.769148 0.824777 -2.425078 -1.470848 3.312352 1.000000
-1.0 1.0 0.502278 2.655521 0.798359 -0.285074 0.321404 0.046238 -4.114895 -2.115841 -1.000000
-1.0 1.0 -5.863336 -1.715759 5.167543 2.668558 -3.082937 -2.267985 1.943442 2.126179 1.000000
-1.0 1.0 -1.414427 1.487655 4.638181 1.751365 -2.913051 -1.533944 -1.596033 -0.739858 -1.000000
-1.0 1.0 -4.295726 1.734334 1.102332 -3.814095 -0.629266 4.507483 2.895365 0.600583 1.000000
-1.0 1.0 0.508770 0.093056 0.205302 1.559943 1.455762 0.768243 -3.068242 -6.073916 -1.000000
-1.0 1.0 -5.002618 0.530080 7.670467 2.934415 -3.483437 -3.255691 0.143606 1.234844 1.000000
-1.0 1.0 0.374259 0.211459 1.325566 -2.103208 -2.212756 1.059453 3.221888 1.713361 -1.000000
-1.0 1.0 -2.516158 -1.183247 3.965698 2.998424 -4.931779 -1.660485 2.515518 2.467643 1.000000
-1.0 1.0 -0.225001 0.633422 4.165406 2.184549 -2.949376 -3.927910 -0.089170 -0.454538 -1.000000
-1.0 1.0 -3.517051 0.865894 5.094296 3.999767 -1.744925 -4.973608 -2.011659 -0.656508 1.000000
-1.0 1.0 1.701915 -1.515415 -2.244948 -0.500549 1.213983 3.007003 2.849037 -3.113081 -1.000000
-1.0 1.0 -6.555716 -5.831992 2.525523 7.003599 3.417736 -2.004685 -5.229227 -0.082916 1.000000
-1.0 1.0 -3.370847 1.002927 5.235231 3.226646 -0.442805 -3.373996 -6.245740 -3.171763 -1.000000
-1.0 1.0 -5.636569 -0.438064 4.836540 0.241054 -2.284675 -0.603198 1.338354 0.666098 1.000000
-1.0 1.0 4.854454 0.034273 -7.338860 -6.548193 1.374153 6.097914 6.227850 -2.635304 -1.000000
-1.0 1.0 -5.136819 -0.528015 3.694504 4.002886 -0.780910 -3.905522 -1.074718 4.040508 1.000000
